job_title,company_name,location,start_date,ctc,experience,posted,is_salary_disclosed,min_ctc,max_ctc,min_exp,max_exp,is_noisy_duplicate,is_repost_candidate,posted_days,is_remote,avg_ctc,job_title_top
Sales Executive (Manufacturing And Education),Omspace Rocket And Exploration Private Limited,Ahmedabad,Starts Immediately,"₹ 3,50,000 - 5,50,000",0-5,3 weeks ago,True,350000,550000,0,5,False,False,21,False,450000,other
Junior Corporate Sales Executive,Content-Whale,Mumbai,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,3 weeks ago,True,300000,400000,0,2,False,False,21,False,350000,other
Growth And Strategy Specialist,Discoveries Quintessential Private Limited (PloPdo),Bangalore,Starts Immediately,"₹ 4,80,000 - 5,00,000",0-5,2 weeks ago,True,480000,500000,0,5,False,False,14,False,490000,other
Business Development Associate (Mumbai),IB Cricket,"Thane, Navi Mumbai, Mumbai",Starts Immediately,"₹ 3,00,000 - 5,00,000",0-2,2 days ago,True,300000,500000,0,2,False,False,2,False,400000,other
Study Abroad Executive,CATKing Educare,Mumbai,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,3 weeks ago,True,300000,400000,0,2,False,False,21,False,350000,other
Business Development Executive,BCM Group,Pune,Starts Immediately,"₹ 3,00,000 - 7,00,000",0-5,2 weeks ago,True,300000,700000,0,5,False,False,14,False,500000,Business Development Executive
Associate - Operations (Accountancy),Lloyd Harrington Australia Proprietary Limited,Kolkata,Starts Immediately,"₹ 2,00,000 - 3,00,000",1-2,2 days ago,True,200000,300000,1,2,False,False,2,False,250000,other
Accountant,Avlanii Fine Gems & Jewelry,Mumbai,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2,2 weeks ago,True,240000,300000,0,2,False,False,14,False,270000,Accountant
Business Development Officer/Telecaller,Global Software Technologies,Mumbai,Starts Immediately,"₹ 2,16,000 - 3,00,000",0-2,3 weeks ago,True,216000,300000,0,2,False,False,21,False,258000,other
Pre-Sales And Sales Support Executive/Engineer,Offcom Systems Private Limited,"Noida, Delhi",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,other
Pre-sales Executive,Roswalt Realty,Mumbai,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2,3 weeks ago,True,300000,350000,0,2,False,False,21,False,325000,other
Associate Java Developer,Sharedpro,Vadodara,Starts Immediately,"₹ 3,00,000 - 3,60,000",0-2,4 days ago,True,300000,360000,0,2,False,False,4,False,330000,other
Business Development Executive,Astroscience Technology Private Limited,Delhi,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2,3 weeks ago,True,240000,300000,0,2,False,False,21,False,270000,Business Development Executive
Telecaller,Insuremile Insurance Web Aggregator,Work from home,Starts Immediately,"₹ 2,00,000 - 3,50,000",0-2,3 weeks ago,True,200000,350000,0,2,False,False,21,True,275000,Telecaller
HR Admin,GlobalFair Impex,Bangalore,Starts Immediately,"₹ 3,00,000 - 3,40,000",0-2,2 weeks ago,True,300000,340000,0,2,False,False,14,False,320000,other
Customer Success Analyst,Classcard,Work from home,Starts Immediately,"₹ 2,40,000 - 3,60,000",0-2,3 weeks ago,True,240000,360000,0,2,False,False,21,True,300000,other
Content Editor Executive,A1 Advance,Work from home,Starts Immediately,"₹ 6,00,000 - 7,00,000",0-5,2 weeks ago,True,500000,700000,0,5,False,False,14,True,650000,other
Assistant Manager,Marwood Infotech,Work from home,Starts Immediately,"₹ 4,50,000 - 6,00,000",0-5,2 weeks ago,True,450000,600000,0,5,False,False,14,True,525000,other
Associate Recruiter,Bestal HR Private Limited,Delhi,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,3 days ago,True,300000,400000,0,2,False,False,3,False,350000,other
Graphic Designer,E-comm.club,Gurgaon,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2,3 days ago,True,200000,400000,0,2,False,False,3,False,300000,Graphic Designer
Content Writer,Pinnacle HR Tech Solutions Pvt. Ltd.,Hyderabad,Starts Immediately,"₹ 4,50,000 - 5,00,000",1-3,3 weeks ago,True,450000,500000,1,3,False,False,21,False,475000,Content Writer
Client Service Specialist,SAK GROUP,Kolkata,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2,1 week ago,True,200000,220000,0,2,False,False,7,False,210000,other
Telecaller,RG DZINE,Kolkata,Starts Immediately,"₹ 2,00,000",0-2,2 weeks ago,True,200000,200000,0,2,False,False,14,False,200000,Telecaller
SEO,Meenu Tyagi,Faridabad,Starts Immediately,"₹ 2,00,000 - 2,25,000",0-2,3 weeks ago,True,200000,225000,0,2,False,False,21,False,212500,other
PHP Full Stack Developer,PassionMojo Private Limited,Ahmedabad,Starts Immediately,"₹ 4,00,000 - 10,00,000",0-5,2 weeks ago,True,400000,800000,0,5,False,False,14,False,675000,other
Team Supervisor,Bajaj Allianz Life Insurance Company,Kolkata,Starts Immediately,"₹ 2,00,000 - 3,50,000",0-2,3 weeks ago,True,200000,350000,0,2,False,False,21,False,275000,other
Human Resources (HR) Executive,Bharti Media & Events,Noida,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,1 week ago,True,200000,250000,0,2,False,False,7,False,225000,Human Resources (HR) Executive
Safety Officer,Badiyani Constructions,Work from home,Starts Immediately,"₹ 2,04,000 - 2,52,000",0-2,3 weeks ago,True,204000,252000,0,2,False,False,21,True,228000,other
Unreal Engine Artist,AD Medical Animation & Arts Private Limited,Delhi,Starts Immediately,"₹ 3,00,000 - 6,00,000",0-5,1 week ago,True,300000,600000,0,5,False,False,7,False,450000,other
Sales And Marketing Representative,Agri Industries Vikas Chamber,Delhi,Starts Immediately,"₹ 3,00,000",0-2,1 week ago,True,300000,300000,0,2,False,False,7,False,300000,other
Data Analytics Manager,S&M Ventures India Private Limited,Work from home,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,True,200000,other
Accountant,Jabita's Choice,Hyderabad,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,6 days ago,True,200000,300000,0,2,False,False,6,False,250000,Accountant
Video Editor,Nspiresoft LLP,Pune,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2,3 weeks ago,True,200000,210000,0,2,False,True,21,False,205000,Video Editor
Junior Social Media Marketing Manager,Malagoesgreen,Delhi,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,False,200000,other
Data Entry Executive,A1 Advance,"Panipat, Rewari, Thanesar, Jagadhri, Panchkula, Palwal, Gurgaon, Jind, Kaithal, Faridabad, Bahadurgarh, Karnal, Sirsa, Rohtak, Mahendragarh",Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5,2 weeks ago,True,400000,600000,0,5,False,False,14,False,500000,Data Entry Executive
Customer Service Manager,Icareheal Healthtech Private Limited,Noida,Starts Immediately,"₹ 3,60,000",0-2,3 days ago,True,360000,360000,0,2,False,False,3,False,360000,other
Graphic Designer,KothariTech,Mumbai,Starts Immediately,"₹ 2,20,000 - 3,10,000",1-3,2 weeks ago,True,220000,310000,1,3,False,False,14,False,265000,Graphic Designer
Office Assistant,A1 Advance,"Jaipur, Bhiwadi, Sikar, Kishangarh, Pali, Rajkot, Alawara, Bikaner, Jodhpur, Beawar, Bhilwara, Ajmer, Udaipur, Sri Ganganagar, Kota",Starts Immediately,"₹ 5,00,000 - 7,00,000",0-5,2 weeks ago,True,500000,700000,0,5,False,False,14,False,600000,other
Software Support Engineer,Enpass Technologies Private Limited,Gurgaon,Starts Immediately,"₹ 3,50,000 - 5,00,000",0-5,2 weeks ago,True,350000,500000,0,5,False,False,14,False,425000,other
Administration Executive-Front Desk (Female),OneService India,Hyderabad,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2,2 weeks ago,True,240000,300000,0,2,False,False,14,False,270000,other
Full Stack Developer,Crezvatic Private Limited,"Navi Mumbai, Mumbai, Thane",Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,3 weeks ago,True,300000,400000,0,2,False,False,21,False,350000,Full Stack Developer
Associate UI/UX Designer,Avaari,Work from home,Starts Immediately,"₹ 2,00,000 - 6,00,000",0-1,6 days ago,True,200000,600000,0,1,False,False,6,True,400000,other
Marketing & Sales Executives,Scienxt Forum For Conferences & Events (SFCE),"Ghaziabad, Noida, Delhi",Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,3 weeks ago,True,200000,250000,0,2,False,False,21,False,225000,other
Flutter Developer,Visanka Technologies,Work from home,Starts Immediately,"₹ 3,00,000 - 5,50,000",0-5,2 days ago,True,300000,550000,0,5,False,False,2,True,425000,other
Omni Sport Leader,Decathlon,Pune,Starts Immediately,"₹ 2,40,000 - 2,80,000",0-2,2 weeks ago,True,240000,280000,0,2,False,False,14,False,260000,other
IT Business Development Manager In Noida Delhi NCR – Salary 30k To 40k,Web Digital Media,"Noida, Delhi",Starts Immediately,"₹ 3,60,000 - 4,80,000",0-2,1 week ago,True,360000,480000,0,2,False,False,7,False,420000,other
HR Associate,Glam21 (Cosmoline Exim LLP),Delhi,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,3 weeks ago,True,300000,400000,0,2,False,False,21,False,350000,other
Content Writer,Verbinden Communication Private Limited,Bangalore,Starts Immediately,"₹ 4,50,000 - 5,25,000",0-5,1 week ago,True,450000,525000,0,5,False,False,7,False,487500,Content Writer
Marketing Manager,Chemmanur International Holidays And Resorts,Mumbai,Starts Immediately,"₹ 5,00,000 - 8,00,000",4-6,1 week ago,True,500000,800000,4,6,False,False,7,False,650000,other
Back Office Executive,Axe Consultancy And Security Services LLC,Surat,Starts Immediately,"₹ 2,00,000 - 2,00,001",0-2,2 days ago,True,200000,200001,0,2,False,False,2,False,200000,other
Sales Manager,Bajaj Allianz Life Insurance Company Limited,Work from home,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,1 week ago,True,200000,300000,0,2,False,False,7,True,250000,Sales Manager
Business Analyst - Logistics,Redhat,Pune,Starts Immediately,Competitive salary,2-4,1 week ago,False,,,2,4,False,False,7,False,,other
Business Development Executive,MyJobee Solutions Private Limited,Gurgaon,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,3 days ago,True,300000,400000,0,2,False,False,3,False,350000,Business Development Executive
Associate Accountant,Wellversed Health Private Limited,Gurgaon,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5,1 week ago,True,300000,500000,0,5,False,False,7,False,400000,other
.NET Developer,Destiny Solutions Private Limited,Ahmedabad,Starts Immediately,"₹ 2,00,000 - 5,00,000",0-5,3 weeks ago,True,200000,500000,0,5,False,False,21,False,350000,other
Front Desk Administrator,VIBES FITNESS,Gurgaon,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,3 weeks ago,True,200000,300000,0,2,False,False,21,False,250000,other
Business Development Executive,Thetechgalore,Work from home,Starts Immediately,"₹ 2,00,000",0-2,1 week ago,True,200000,200000,0,2,False,False,7,True,200000,Business Development Executive
Data Science,Qriocity Ventures Private Limited,Work from home,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-1,3 days ago,True,200000,400000,0,1,False,False,3,True,300000,other
Business Development Executive,Talent Corner HR Services,Mumbai,Starts Immediately,"₹ 2,40,000 - 2,64,000",0-2,2 weeks ago,True,240000,264000,0,2,False,True,14,False,252000,Business Development Executive
Performance Marketing,Worldwide Media (Times Group),Work from home,Starts Immediately,"₹ 4,00,000 - 5,00,000",0-5,2 weeks ago,True,400000,500000,0,5,False,False,14,True,450000,other
Business Development Executive,Nothing Before Coffee,Jaipur,Starts Immediately,"₹ 2,40,000 - 3,60,000",0-2,3 weeks ago,True,240000,360000,0,2,False,False,21,False,300000,Business Development Executive
Finance Executive,Buddha Education Association Incorporation,Work from home,Starts Immediately,"₹ 5,00,000 - 8,00,000",0-5,1 week ago,True,500000,800000,0,5,False,False,7,True,650000,other
Business Development Executive,Bhopuwala Creative Solutions Private Limited,Greater Noida,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2,3 weeks ago,True,250000,300000,0,2,False,False,21,False,275000,Business Development Executive
Business Development Executive,DINJAN,Surat,Starts Immediately,Competitive salary,1-3,1 week ago,False,,,1,3,False,False,7,False,,Business Development Executive
Community Manager,ELEOI SOLUTIONS,Hyderabad,Starts Immediately,"₹ 6,00,000 - 10,00,000",0-5,1 week ago,True,500000,800000,0,5,False,False,7,False,675000,other
Sales Manager,Zimson Watches,Bangalore,Starts Immediately,Competitive salary,10-15,1 week ago,False,,,10,15,False,False,7,False,,Sales Manager
Senior Front End Developer,Greenie,Work from home,Starts Immediately,"₹ 3,00,000 - 4,20,000",0-2,3 weeks ago,True,300000,420000,0,2,False,False,21,True,360000,other
Administration Executive,A1 Advance,Work from home,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5,1 week ago,True,400000,600000,0,5,False,False,7,True,500000,other
Senior Software Tester,BM INNOVATIONS PRIVATE LIMITED,Work from home,Starts Immediately,"₹ 5,50,000",3-4,2 days ago,True,500000,550000,3,4,False,False,2,True,550000,other
Junior Teacher,Socrates T,Work from home,Starts Immediately,"₹ 2,00,000 - 5,00,000",0-5,4 days ago,True,200000,500000,0,5,False,False,4,True,350000,other
Finance Associate,Orchard Healthcare Private Limited (Orange Health Labs),Bangalore,Starts Immediately,"₹ 10,00,000 - 14,00,000",0-5,5 days ago,True,500000,800000,0,5,False,False,5,False,675000,other
Accounting Assistant,Relay Human Cloud,Ahmedabad,Starts Immediately,"₹ 3,00,000",0-2,2 weeks ago,True,300000,300000,0,2,False,False,14,False,300000,other
Web Developer,Nexus Jobs,Bhopal,Starts Immediately,"₹ 3,00,000 - 4,20,000",4-6,3 weeks ago,True,300000,420000,4,6,False,False,21,False,360000,other
Senior Payroll Administrator,Pearson,Bangalore,Starts Immediately,Competitive salary,3-5,1 week ago,False,,,3,5,False,False,7,False,,other
Business Development Manager,Peel-Works Private Limited,Bangalore,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,3 weeks ago,True,300000,400000,0,2,False,False,21,False,350000,Business Development Manager
Associate Interior Designer,WeWork India,Bangalore,Starts Immediately,Competitive salary,1-3,1 week ago,False,,,1,3,False,False,7,False,,other
Junior Travel & Tourism Executive,Ayagya Holidays Private Limited,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,3 weeks ago,True,200000,300000,0,2,False,False,21,False,250000,other
Interior Designer,Livspace,"Kolkata, Patna",Starts Immediately,"₹ 3,50,000",0-2,3 weeks ago,True,350000,350000,0,2,False,False,21,False,350000,other
Frontend Developer,Technology Xtend,Delhi,Starts Immediately,"₹ 2,00,000 - 3,60,000",0-2,6 days ago,True,200000,360000,0,2,False,False,6,False,280000,other
Receptionist,Avlanii Fine Gems & Jewelry,Mumbai,Starts Immediately,"₹ 2,16,000 - 2,40,000",0-2,1 week ago,True,216000,240000,0,2,False,False,7,False,228000,other
Marketing Associate,NetCom Learning,Work from home,Starts Immediately,"₹ 2,55,000 - 3,00,000",0-2,2 weeks ago,True,255000,300000,0,2,False,False,14,True,277500,other
Digital Marketing Executive,Moneytor,Visakhapatnam,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2,3 weeks ago,True,200000,220000,0,2,False,False,21,False,210000,Digital Marketing Executive
Assistant Manager - Purchase,Indus Eximtech Private Limited,Navi Mumbai,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,4 days ago,True,200000,250000,0,2,False,False,4,False,225000,other
Associate Consultant,AdyatanTech,Hyderabad,Starts Immediately,"₹ 3,00,000 - 3,25,000",0-2,5 days ago,True,300000,325000,0,2,False,False,5,False,312500,other
Community Manager - Operations/Customer Success,AppVersal,"Noida, Delhi",Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2,2 weeks ago,True,200000,400000,0,2,False,False,14,False,300000,other
Sales Manager,Just4You Surprise Planners LLP,Delhi,Starts Immediately,"₹ 4,50,000 - 5,00,000",0-5,4 days ago,True,450000,500000,0,5,False,False,4,False,475000,Sales Manager
Program Coordinator & Assistant,ASMI Not-For-Profit,Gurgaon,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2,2 weeks ago,True,200000,210000,0,2,False,False,14,False,205000,other
Back End Management Operator,A1 Advance,"Madanapalle, Rajamahendravaram, Srikakulam, Tirupati, Tenali, Vizianagaram, Visakhapatnam, Nandyal, Nellore, Vijayawada, Ongole, Anantapur, Guntur, Kadapa, Kurnool",Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5,2 weeks ago,True,400000,600000,0,5,False,False,14,False,500000,other
Management Trainee,INXS Creations Private Limited,Delhi,Starts Immediately,"₹ 2,50,000 - 3,50,000",0-2,3 weeks ago,True,250000,350000,0,2,False,False,21,False,300000,other
Digital Marketing Specialist,Freaky Musafir,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,Digital Marketing Specialist
Junior Graphic Designer & Editor,Ladder Media,Work from home,Starts Immediately,"₹ 2,00,000 - 3,00,000",1-5,2 days ago,True,200000,300000,1,5,False,False,2,True,250000,other
Sales Executive,Sanali Group | Office Spaces In Hyderabad | Flexible Offices | Executive Offices,Hyderabad,Starts Immediately,"₹ 4,20,000 - 7,20,000",1-3,3 weeks ago,True,420000,720000,1,3,False,False,21,False,570000,Sales Executive
Performance Marketing Trainee,Straction Consulting,Noida,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2,3 weeks ago,True,250000,300000,0,2,False,False,21,False,275000,other
Graphic Designer,Socnity Media,Pune,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,1 week ago,True,200000,250000,0,2,False,False,7,False,225000,Graphic Designer
Program Manager,Kalvium,Bangalore,Starts Immediately,"₹ 7,00,000",0-5,3 days ago,True,500000,700000,0,5,False,False,3,False,675000,other
Computer Operator,Suprem Service,Work from home,Starts Immediately,"₹ 4,00,000 - 7,00,000",0-1,1 day ago,True,400000,700000,0,1,False,False,1,True,550000,other
Data Entry Executive,Marwood Infotech,Work from home,Starts Immediately,"₹ 5,00,000 - 7,00,000",0-5,3 days ago,True,500000,700000,0,5,False,False,3,True,600000,Data Entry Executive
Career Counselor,DGguru Learning Solutions Private Limited (MentorKart),Noida,Starts Immediately,"₹ 3,00,000 - 4,00,000",1-3,2 weeks ago,True,300000,400000,1,3,False,False,14,False,350000,other
